0,1,2,3,4,5,Period,File_Name,True_class_labels,New_label
0.395117039199,18.6852777778,0.292008769951,-0.2573919088,0.56785,0.0156277457271,1.513904,3021080024647_2,10,10
0.540381351468,18.691649095,0.434437135561,0.506809803239,0.892504882226,0.0232423117593,1.55175747651,3021080024647_3,10,10
0.384949058098,18.6898942262,0.419924264896,1.21986433491,0.814095442561,0.0224679850947,1.47637939733,3021080024647_4,10,10
0.485572256298,18.6725962764,0.463554420071,0.129362249495,0.890987358766,0.0248253865295,1.53206932598,3021080024647_5,10,10
0.451160254764,18.6772158895,0.436056396167,0.43341253363,0.898855855652,0.0233469698453,1.60006218233,3021080024647_6,10,10
0.656037435028,18.6758039778,0.432784050975,1.18500393719,0.828279756761,0.023173516465,1.53744376158,3021080024647_7,10,10
0.729009438771,18.6906458499,0.449109793925,1.11734086591,0.856817156911,0.0240285861458,1.53209382444,3021080024647_8,10,10
0.835935939518,18.6895727931,0.414828344402,0.960691654785,0.807327128785,0.0221957103565,1.56075938452,3021080024647_9,10,10
0.496117264429,18.7300053396,0.418497654898,0.747858310914,0.76380767588,0.0223437018468,1.51991412194,3021080024647_10,10,10
0.850578023589,18.7113113914,0.445903002492,1.67420551653,0.859796503002,0.0238306654817,1.60393871527,3021080024647_11,10,10
0.538344293029,18.658517941,0.428181431925,0.598945763053,0.817270697246,0.0229483088249,1.47818875605,3021080024647_12,10,10
0.407046897511,18.6487739583,0.380806660659,1.17064736695,0.717187487158,0.0204199300989,1.50005682387,3021080024647_13,10,10
0.369968228383,18.6638822894,0.424290966558,1.35900376882,0.847280855993,0.0227332641718,1.53819784771,3021080024647_14,10,10
0.513005957991,18.7031824966,0.442654435935,0.724987597983,0.821418964457,0.0236673323386,1.54277132587,3021080024647_15,10,10
0.512033791072,18.6990612339,0.418521066139,1.25661959723,0.796366577601,0.02238192928,1.55015063324,3021080024647_16,10,10
0.470363682708,18.6962239178,0.421565793184,0.588291820149,0.841133099623,0.022548178447,1.50974350881,3021080024647_17,10,10
0.788870076572,18.7097095276,0.475167570923,1.06829258359,0.943930480493,0.0253968438271,1.53803328918,3021080024647_18,10,10
0.806320344162,18.7002568882,0.497314528663,1.45722616468,1.01350011111,0.0265939944909,1.54957447594,3021080024647_19,10,10
0.571169250844,18.7304368659,0.465747004796,0.428444350257,0.956669920131,0.0248657843984,1.4735360047,3021080024647_20,10,10
-0.0944652400681,18.655600437,0.428014149819,0.882913690885,0.829882809066,0.0229429307978,1.47444274294,3021080024647_21,10,10
0.640970856224,18.663183829,0.392689205114,1.42853997096,0.764578461629,0.0210408475163,1.44875426241,3021080024647_22,10,10
0.759633746643,18.6908404433,0.442544525555,2.11321564656,0.752125152555,0.0236770800594,1.48088012236,3021080024647_23,10,10
0.492989056174,18.6383123031,0.439692157245,1.3440731388,0.914402107126,0.0235907709933,1.53005610813,3021080024647_24,10,10
0.192336012508,18.6639605,0.421535866524,-0.158020821078,0.862987970771,0.0225855528639,1.50086192057,3021080024647_25,10,10
0.390311270651,18.7042597644,0.414750608639,0.193296751996,0.813865307243,0.02217412578,1.42509745578,3021080024647_26,10,10
0.871062566671,18.6962961236,0.453504455834,3.25511542512,0.818522569237,0.0242563795971,1.44961463172,3021080024647_27,10,10
0.511186698116,18.6921151276,0.445340792819,0.198561773658,0.83606282229,0.0238250615181,1.53433027437,3021080024647_28,10,10
0.355769936635,18.6671368284,0.428889715771,0.352179186823,0.761321422223,0.0229756560802,1.46478538008,3021080024647_29,10,10
0.71115527818,18.6698365538,0.405359148182,1.56405787576,0.784414494373,0.0217119816241,1.45062318667,3021080024647_30,10,10
0.690337856174,18.6834362989,0.433085424317,0.876089338017,0.886545349771,0.0231801804223,1.63809022493,3021080024647_31,10,10
0.400229007379,18.6947836261,0.443165189821,0.354562983223,0.890931219467,0.0237052858532,1.60447684678,3021080024647_32,10,10
0.409037214884,18.7089202277,0.432752189044,1.06677942767,0.940160429063,0.0231307944968,1.525107877,3021080024647_33,10,10
0.850056235789,18.7200952124,0.430228046625,1.86240557231,0.795650943519,0.0229821505576,1.50352015751,3021080024647_34,10,10
0.478618058917,18.6756880588,0.40511805987,0.127763230211,0.785483897283,0.021692269575,1.4543348529,3021080024647_35,10,10
0.376611434679,18.7178912719,0.434833012332,0.384786576929,0.840136988132,0.0232308760648,1.4904492565,3021080024647_36,10,10
0.479756449543,18.6804060258,0.460293627539,0.310359714498,0.880975014043,0.0246404509037,1.43842396815,3021080024647_37,10,10
0.543930007064,18.6591332652,0.43102128634,0.376060497355,0.875864175721,0.0230997485367,1.50670540772,3021080024647_38,10,10
0.688175598944,18.7086714214,0.447941505114,0.959028781262,0.901658141072,0.0239429885226,1.47789683761,3021080024647_39,10,10
0.30415052853,18.6583467884,0.427026812482,-0.0199400188845,0.868716131089,0.0228866371348,1.50264428521,3021080024647_40,10,10
0.494878990148,18.6657799445,0.403837451619,0.32776454746,0.750753767289,0.021635176929,1.54695512323,3021080024647_41,10,10
0.56107307772,18.6902507527,0.440695417112,4.03892377079,0.730502069633,0.0235788927042,1.47859924147,3021080024647_42,10,10
0.691266942834,18.6892913198,0.443169985473,1.65348516257,0.816518769157,0.0237125088314,1.4582732745,3021080024647_43,10,10
0.33298810573,18.7016200235,0.414523704715,-0.201782513879,0.761849337021,0.0221651228179,1.46064373449,3021080024647_44,10,10
0.25038982273,18.6995004896,0.414944603159,0.0521541220093,0.810219090746,0.0221901437094,1.60829883258,3021080024647_45,10,10
0.611436161205,18.6900913127,0.457463294705,1.00387187032,0.840457736932,0.0244762471757,1.56100488617,3021080024647_46,10,10
0.520773443366,18.628764009,0.422869649721,2.25553888208,0.763129480274,0.0226998232152,1.42350504765,3021080024647_47,10,10
0.580526971637,18.6903753535,0.456040851043,1.14145542547,0.919926778865,0.0243997695294,1.39728184759,3021080024647_48,10,10
-0.335521474341,14.2859933054,0.198193853682,-0.745758661946,0.343475,0.013873298793,1.654843,3021082015953_2,10,10
-0.285794970686,14.2894770927,0.204984511581,-0.667146635902,0.361708202353,0.0143451373518,1.65179604321,3021082015953_3,10,10
-0.266403668091,14.286805874,0.20726090367,-0.677726278126,0.382321836512,0.014507154748,1.64694167236,3021082015953_4,10,10
-0.30080706152,14.2834142303,0.212639698479,-0.675443459028,0.371643877555,0.0148871757865,1.65988414178,3021082015953_5,10,10
-0.261863842336,14.2810944074,0.207953375561,-0.67892471485,0.370807804828,0.0145614453367,1.62773398212,3021082015953_6,10,10
-0.366197648071,14.2918018839,0.215965992027,-0.472453837372,0.400305572424,0.0151111800864,1.65262990478,3021082015953_7,10,10
-0.350940775179,14.279829417,0.209355613747,-0.414027440173,0.381116082299,0.0146609323986,1.66495975972,3021082015953_8,10,10
-0.275098536576,14.2877525646,0.21406182207,-0.600800468413,0.394488112603,0.0149821898933,1.61143472968,3021082015953_9,10,10
-0.471637700277,14.2936125903,0.203776380798,-0.434685748641,0.361839988732,0.0142564645229,1.67108625147,3021082015953_10,10,10
-0.352898327562,14.2879834136,0.205692306313,-0.56085220669,0.37830701082,0.0143961747686,1.65986575781,3021082015953_11,10,10
-0.375882550978,14.280152631,0.205668473165,-0.533040540866,0.377983543945,0.014402400204,1.67056951231,3021082015953_12,10,10
-0.219931648342,14.2856523036,0.21240745152,-0.748010521667,0.386503526474,0.0148685861174,1.644760888,3021082015953_13,10,10
-0.243847989903,14.2912657659,0.210553827574,-0.587894595759,0.397252687926,0.0147330426166,1.64338812509,3021082015953_14,10,10
-0.281691728047,14.2858444443,0.208099426525,-0.738801061468,0.371256991865,0.0145668271369,1.70037931687,3021082015953_15,10,10
-0.30158178822,14.2814097299,0.214036439249,-0.712609706092,0.373515020699,0.0149870666339,1.65061611459,3021082015953_16,10,10
-0.144841794318,14.2853788035,0.211707782875,-0.775442470299,0.378134303316,0.0148198928279,1.63427085198,3021082015953_17,10,10
-0.323286538669,14.2847042781,0.207839820266,-0.500553074722,0.384706137762,0.0145498160984,1.68480078872,3021082015953_18,10,10
-0.275211449664,14.2852212826,0.204961024257,-0.52028263495,0.380529684938,0.0143477668426,1.67281417372,3021082015953_19,10,10
-0.321048455699,14.291248434,0.212506831304,-0.631763105319,0.368561233755,0.0148697178057,1.65155085018,3021082015953_20,10,10
-0.210172465963,14.2940001847,0.20772695004,-0.629915253534,0.37631580826,0.0145324574895,1.68034074557,3021082015953_21,10,10
-0.12333056663,14.2885787908,0.209944253215,-0.751102763357,0.375095155403,0.0146931515225,1.65351290914,3021082015953_22,10,10
-0.24805907852,14.2876855375,0.21899294739,-0.643839515718,0.401290132944,0.015327391327,1.65173251063,3021082015953_23,10,10
-0.292937409253,14.287153713,0.208347027727,-0.463087903096,0.390098246439,0.014582822577,1.66945884859,3021082015953_24,10,10
-0.311735523182,14.2891887442,0.210626552449,-0.480496088043,0.383681863422,0.0147402736586,1.63000038661,3021082015953_25,10,10
-0.32716466909,14.2919741386,0.210937167043,-0.594989414395,0.385628062708,0.0147591343923,1.65665075288,3021082015953_26,10,10
-0.315669750161,14.2915005265,0.210076040132,-0.578027302796,0.396310244061,0.0146993690231,1.64543387805,3021082015953_27,10,10
-0.359485549018,14.2847812917,0.206611785857,-0.430109401876,0.373564545406,0.0144637696327,1.63319416392,3021082015953_28,10,10
-0.31211638135,14.2915446704,0.212627038921,-0.628751529993,0.38083522738,0.0148778206853,1.64302730679,3021082015953_29,10,10
-0.228452154906,14.2848372041,0.209189245896,-0.745080966463,0.370385361171,0.0146441463005,1.64490925531,3021082015953_30,10,10
-0.271892193902,14.2866631482,0.206305937675,-0.588484445642,0.381590016452,0.0144404564967,1.66886552506,3021082015953_31,10,10
-0.308204095331,14.2904134015,0.204752531586,-0.709085958052,0.368923961196,0.0143279641977,1.66181444029,3021082015953_32,10,10
-0.166131197559,14.2843869029,0.205677948907,-0.630379082234,0.385202414111,0.0143987943133,1.64414858992,3021082015953_33,10,10
-0.201042420896,14.2828705744,0.210980064518,-0.55189511985,0.388773935786,0.014771544937,1.65714021447,3021082015953_34,10,10
-0.334963553843,14.2869927658,0.208447817975,-0.496789041637,0.390012283003,0.0145900415428,1.62136514737,3021082015953_35,10,10
-0.209164861329,14.2850417899,0.206922036081,-0.509908296705,0.388482911294,0.0144852244134,1.66332740099,3021082015953_36,10,10
-0.431330135273,14.2836377766,0.203071324383,-0.56648376164,0.372993624458,0.0142170592365,1.63210615328,3021082015953_37,10,10
-0.369443041274,14.2832655742,0.209565140601,-0.655185185734,0.360882604333,0.0146720747796,1.67297724582,3021082015953_38,10,10
-0.256720196391,14.2874763032,0.206721184762,-0.617708955535,0.378308410189,0.0144686983464,1.65527756687,3021082015953_39,10,10
-0.385410503155,14.283232719,0.215875001541,-0.4602850547,0.397889608706,0.0151138755342,1.66535117146,3021082015953_40,10,10
-0.348217932331,14.2823896783,0.207449499111,-0.643829427019,0.373610721812,0.0145248451963,1.65345113883,3021082015953_41,10,10
-0.209825786756,14.2864837124,0.211599301094,-0.699423988379,0.393503702258,0.0148111533498,1.66578016759,3021082015953_42,10,10
-0.297324177563,14.2776747664,0.206009634863,-0.71092755397,0.368643582874,0.0144287944805,1.65818014802,3021082015953_43,10,10
-0.183005783923,14.2855697251,0.212975389854,-0.786859661462,0.369455811974,0.0149084281518,1.6534253145,3021082015953_44,10,10
-0.310238250774,14.2803621377,0.211171337228,-0.681702352843,0.379777874009,0.0147875337608,1.65120346234,3021082015953_45,10,10
-0.210670350305,14.2831496535,0.212485872347,-0.767867593387,0.373505649897,0.0148766817895,1.63570855523,3021082015953_46,10,10
-0.35894286771,14.2917879919,0.209946279019,-0.556998289923,0.386935180859,0.0146899939418,1.65743997889,3021082015953_47,10,10
-0.282838857194,14.2871292877,0.216062529089,-0.723703028099,0.388766788958,0.015122879113,1.65723370442,3021082015953_48,10,10
0.0893610402347,13.7678118421,0.14417698155,-1.18706017605,0.23445,0.0104720331163,0.808302,3021095026699_2,10,10
0.107829826308,13.7706992881,0.15614860324,-0.811845295426,0.278740008181,0.0113391920028,0.80051196211,3021095026699_3,10,10
0.0517544234079,13.7648923159,0.150861424609,-0.891075447315,0.26952114221,0.0109598695832,0.815320181712,3021095026699_4,10,10
-0.0566785818751,13.7609218681,0.158344700487,-0.940617972708,0.276583758226,0.0115068381322,0.785392894864,3021095026699_5,10,10
0.0987019610256,13.7701511624,0.153628917399,-0.896733640421,0.270518657145,0.0111566616508,0.7981041824,3021095026699_6,10,10
0.0519986710895,13.7701138241,0.160962656614,-0.795029654886,0.280762616354,0.0116892756785,0.811479017008,3021095026699_7,10,10
0.190509711386,13.773376181,0.160783127644,-0.893834498603,0.280527656785,0.0116734724683,0.813428657145,3021095026699_8,10,10
0.15257189812,13.7587232705,0.150628459753,-0.848871373086,0.263885067753,0.0109478515406,0.806882069505,3021095026699_9,10,10
0.187247736295,13.7654554105,0.159097564136,-0.799765993143,0.282020419666,0.0115577406915,0.808552295049,3021095026699_10,10,10
0.0167304262285,13.7713497884,0.152269660611,-0.860193520778,0.281472662358,0.0110569888174,0.803723984731,3021095026699_11,10,10
0.261844834752,13.7676132877,0.162981843588,-0.894957882612,0.286363117662,0.0118380608303,0.80352525995,3021095026699_12,10,10
0.172528081787,13.7627737171,0.154666855934,-0.878490254924,0.265628055473,0.0112380584839,0.796927358672,3021095026699_13,10,10
0.0602219622094,13.7665811029,0.163065059131,-0.823784646319,0.289741878842,0.0118449931695,0.789175177653,3021095026699_14,10,10
0.119329305788,13.7692942242,0.157743530264,-0.85160521236,0.268361455061,0.0114561812461,0.80378114966,3021095026699_15,10,10
0.0750699818748,13.7676531039,0.158512786925,-0.998311388163,0.273856551428,0.0115134210405,0.821226618177,3021095026699_16,10,10
0.0912402654981,13.756530938,0.158535520694,-0.882126212861,0.285862680476,0.0115243822304,0.811616990206,3021095026699_17,10,10
0.0830129655935,13.7602771354,0.158861740422,-0.6789568907,0.294594750564,0.0115449521008,0.795052683912,3021095026699_18,10,10
0.129079568131,13.7659357061,0.161633718912,-0.937896614544,0.281724097785,0.0117415715403,0.795341582915,3021095026699_19,10,10
-0.00959416950248,13.7670449752,0.151583933665,-0.806715773218,0.270687312434,0.0110106369186,0.798983044387,3021095026699_20,10,10
