0,1,2,3,4,5,Period,File_Name,True_class_labels,New_label
0.0451390527019,15.0975838983,0.0781323507407,-0.931715963091,0.1367,0.00517515592342,0.288279,3021005001789_2,5,5
-0.351446230057,15.0979456527,0.0743397899298,-1.15926837184,0.114700549209,0.00492383478122,0.279485073755,3021005001789_3,5,5
-0.137973191063,15.1090412465,0.0731472780223,-1.17273620967,0.113778533608,0.00484129183506,0.30475753047,3021005001789_4,5,5
-0.0365351306799,15.0916203284,0.0550087276436,-1.28240408546,0.0867761027777,0.00364498486223,0.292052797961,3021005001789_5,5,5
0.245609278497,16.1562587719,0.156309421999,-1.22026186888,0.235425,0.0096748525884,0.313472,3021016020523_2,5,5
-0.182025363637,16.1680053088,0.138204349955,-1.05042106554,0.230699605298,0.00854801487972,0.315485439002,3021016020523_3,5,5
0.0480529251906,16.1564471942,0.156194105695,-1.4389960741,0.221489655891,0.00966760227779,0.325967728062,3021016020523_4,5,5
0.215497539858,16.1615042713,0.145617651339,-1.27722495122,0.222484992921,0.00901015455584,0.311880284547,3021016020523_5,5,5
0.0530420629202,15.4925577465,0.243566011911,-0.515370004395,0.39265,0.0157214848508,0.265929,3021022020167_2,5,5
0.175955579901,15.5074785804,0.234468129817,-1.34035608632,0.361811610606,0.0151196810366,0.264046576904,3021022020167_3,5,5
0.062080910029,15.4900509917,0.230838719422,-1.25199240504,0.377622867136,0.0149023860248,0.265215610273,3021022020167_4,5,5
0.0481168084603,15.4950594172,0.23884607855,-1.46261754954,0.357608163091,0.0154143377008,0.261592368774,3021022020167_5,5,5
0.825690912588,14.8723835526,0.218949900075,-0.453259598882,0.36605,0.014721910533,0.266578,3021023007791_2,5,5
0.677267845553,14.8737425137,0.212600999247,-0.878681657704,0.331727919297,0.0142937124972,0.267853439102,3021023007791_3,5,5
0.631545236176,14.8702560766,0.209207910342,-0.961147354729,0.323466819021,0.0140688841715,0.263690187635,3021023007791_4,5,5
0.631546024115,14.8658062129,0.200115640593,-1.00107144813,0.308301176456,0.0134614724373,0.26402141874,3021023007791_5,5,5
0.895862498211,13.8027545263,0.169847027361,-0.169685803545,0.29535,0.0123052994268,0.408976,3021024017664_2,5,5
0.874486446902,13.8070624005,0.165128496537,-0.453384005865,0.2689724745,0.0119597124824,0.417813050102,3021024017664_3,5,5
0.79455578831,13.8012699421,0.163916338654,-0.437193700307,0.267061762241,0.0118769025851,0.401711491258,3021024017664_4,5,5
0.883771774023,13.7993956398,0.162090303809,-0.369190622336,0.260788303681,0.0117461886043,0.41200561979,3021024017664_5,5,5
